step,edge_id,avg_speed,vehicle_count,occupancy,traffic_flow 
2300,'E13,0,0,0.0,0
2300,'E15,19.011237075951353,3,0.6400541708315867,57.033711227854056
2300,'E16,0,0,0.0,0
2300,'E17,0,0,0.0,0
2300,'E18,17.003089929193905,26,5.028636987786371,442.0803381590415
2300,'E19,18.83826469003367,3,1.0334796366234564,56.51479407010102
2300,'E2,14.79943920368486,18,3.8040433103657145,266.3899056663275
2300,'E2.669,18.285122801666677,5,2.4273555464795615,91.42561400833338
2300,'E20,17.17885475684525,11,6.451612903225806,188.96740232529777
2300,'E21,0,0,0.0,0
2300,'E22,0,0,0.0,0
2300,'E23,0,0,0.0,0
2300,'E24,0,0,0.0,0
2300,'E25,16.92771174540914,5,1.0915614160510498,84.6385587270457
2300,'E26,19.292769412326983,5,4.642884630185485,96.46384706163491
2300,'E27,16.925986422308707,4,3.157610164909435,67.70394568923483
2300,'E28,17.32839268638202,4,3.024780269849202,69.31357074552808
2300,'E29,17.215244722899488,11,5.613930110100526,189.36769195189436
2300,'E3,0,0,0.0,0
2300,'E310,14.71488943844926,19,5.020043055452454,279.58289933053595
2300,'E32,5.061806527965721,7,9.26736199440346,35.432645695760044
2300,'E33,14.064461986379085,6,2.941208286007897,84.3867719182745
2300,'E34,16.924183770668666,10,4.321199732018621,169.24183770668665
2300,'E35,10.583365154776363,6,6.275551921504498,63.50019092865818
2300,'E36,0,0,0.0,0
2300,'E37,18.310318528133223,5,2.091991463551612,91.55159264066612
2300,'E38,0,0,0.0,0
2300,'E39,0,0,0.0,0
2300,'E4,0,0,0.0,0
2300,'E40,0,0,0.0,0
2300,'E41,16.884075965769274,1,0.5963703665621305,16.884075965769274
2300,'E5,0,0,0.0,0
2300,'E6,17.36555700076137,25,3.949183083845899,434.1389250190343
2300,'E8,17.501980914846985,9,2.940589448473155,157.51782823362288
2300,'E9,16.036595285146525,15,3.455800159219249,240.54892927719789
2300,'E9.823,0,0,0.0,0
2400,'-E0,21.000741038419697,1,0.16424016160962104,21.000741038419697
2400,'-E1,16.487657796822454,17,3.241826004274108,280.29018254598174
2400,'-E1.703,16.17736830847025,14,4.104751421757475,226.4831563185835
2400,'-E10,18.609522682663027,12,5.14646672512213,223.31427219195632
2400,'-E11,17.074863899732918,12,2.409302281575674,204.89836679679502
2400,'-E12,17.538026796994934,13,3.2571044415578494,227.99434836093414
2400,'-E13,14.596247748602954,26,9.559765163736758,379.5024414636768
2400,'-E15,17.012004363753757,26,5.965777792108685,442.31211345759766
2400,'-E16,16.96454555523118,29,6.483122392308445,491.9718211017042
2400,'-E17,17.12840349027088,12,4.543979227523532,205.54084188325055
2400,'-E18,17.919381828885772,12,2.420381024069395,215.03258194662925
2400,'-E19,18.217991373450804,5,1.848354938586642,91.08995686725402
2400,'-E2,18.84683992039043,7,2.7501401678212694,131.927879442733
2400,'-E2.372,14.708743300919895,15,3.3199565886777216,220.63114951379842
2400,'-E21,16.83578232007152,6,3.8987392364690154,101.01469392042912
2400,'-E211,17.21602047443998,12,4.248315148873913,206.59224569327975
2400,'-E22,13.657291493969163,9,6.421123609366254,122.91562344572247
2400,'-E23,17.470482762223757,5,5.468883346586332,87.35241381111878
2400,'-E24,18.048767170961895,6,3.920766814969903,108.29260302577137
2400,'-E25,17.753324863500996,4,1.6906293854423173,71.01329945400398
2400,'-E26,12.667605687888122,7,5.114292311244515,88.67323981521685
2400,'-E27,19.078261449001015,3,1.799661368725763,57.23478434700304
2400,'-E28,15.891578161494966,10,7.707457597225082,158.91578161494965
2400,'-E29,18.34469883059638,6,3.5760309278350513,110.06819298357827
2400,'-E3,17.735841614202577,18,3.2672519039590715,319.2451490556464
2400,'-E31,0,0,0.0,0
2400,'-E32,14.141434679843947,2,1.7196642075807682,28.282869359687894
2400,'-E33,20.22147200210622,3,1.3142949862080158,60.66441600631866
2400,'-E34,15.31235158016952,12,5.305702788463243,183.74821896203423
2400,'-E35,15.162159876074979,2,2.4829359976258782,30.324319752149957
2400,'-E36,20.60919675569699,2,4.359243697478992,41.21839351139398
2400,'-E37,19.700085513880968,6,2.2876184057808233,118.20051308328581
2400,'-E38,15.587311829076926,25,7.662275849648823,389.68279572692313
2400,'-E39,15.484115132713555,17,6.519378824768046,263.22995725613043
2400,'-E4,17.33339441783807,7,4.054513033879595,121.33376092486648
2400,'-E40,16.541777372324724,32,3.494761270946384,529.3368759143912
2400,'-E41,11.951369698168566,4,6.903786365906779,47.805478792674265
2400,'-E5,16.11819116710918,15,4.873877042104927,241.7728675066377
2400,'-E7,15.633717475388346,22,3.3367071524966256,343.9417844585436
2400,'-E8,16.18185907026651,4,1.8886893013697619,64.72743628106603
2400,'-E9,0,0,0.0,0
2400,'-E9.302,18.335605264713443,15,2.8909167189823384,275.03407897070167
2400,':J10_0,0,0,0.0,0
2400,':J10_1,0,0,0.0,0
2400,':J10_10,0,0,0.0,0
2400,':J10_12,0,0,0.0,0
2400,':J10_13,0,0,0.0,0
2400,':J10_14,0,0,0.0,0
2400,':J10_17,0,0,0.0,0
2400,':J10_18,0,0,0.0,0
2400,':J10_19,0,0,0.0,0
2400,':J10_20,0,0,0.0,0
2400,':J10_21,0,0,0.0,0
2400,':J10_3,0,0,0.0,0
2400,':J10_4,6.720409310977956,1,23.202614379084967,6.720409310977956
2400,':J10_5,0,0,0.0,0
2400,':J10_8,0,0,0.0,0
2400,':J10_9,0,0,0.0,0
2400,':J11_0,0,0,0.0,0
2400,':J11_1,0,0,0.0,0
2400,':J11_10,0,0,0.0,0
2400,':J11_12,0,0,0.0,0
2400,':J11_13,0,0,0.0,0
2400,':J11_14,0,0,0.0,0
2400,':J11_15,0,0,0.0,0
2400,':J11_17,0,0,0.0,0
2400,':J11_19,0,0,0.0,0
2400,':J11_20,0,0,0.0,0
2400,':J11_21,0,0,0.0,0
2400,':J11_22,0,0,0.0,0
2400,':J11_23,0,0,0.0,0
2400,':J11_3,0,0,0.0,0
2400,':J11_4,0,0,0.0,0
2400,':J11_5,0,0,0.0,0
2400,':J11_8,0,0,0.0,0
2400,':J11_9,0,0,0.0,0
2400,':J12_0,0,0,0.0,0
2400,':J12_1,0,0,0.0,0
2400,':J12_2,0,0,0.0,0
2400,':J12_4,0,0,0.0,0
2400,':J12_6,0,0,0.0,0
2400,':J12_8,0,0,0.0,0
2400,':J12_9,7.624344418445475,1,28.60298177802319,7.624344418445475
2400,':J13_0,0,0,0.0,0
2400,':J13_1,0,0,0.0,0
2400,':J13_10,0,0,0.0,0
2400,':J13_11,0,0,0.0,0
2400,':J13_12,0,0,0.0,0
2400,':J13_14,0,0,0.0,0
2400,':J13_15,0,0,0.0,0
2400,':J13_16,0,0,0.0,0
2400,':J13_3,0,0,0.0,0
2400,':J13_4,0,0,0.0,0
2400,':J13_5,0,0,0.0,0
2400,':J13_6,0,0,0.0,0
2400,':J13_7,0,0,0.0,0
2400,':J13_8,0,0,0.0,0
2400,':J14_0,0,0,0.0,0
2400,':J14_11,0,0,0.0,0
2400,':J14_3,0,0,0.0,0
2400,':J14_4,0,0,0.0,0
2400,':J14_5,0,0,0.0,0
2400,':J14_6,0,0,0.0,0
2400,':J14_8,0,0,0.0,0
2400,':J18_0,0,0,0.0,0
2400,':J18_3,0,0,0.0,0
2400,':J19_0,0,0,0.0,0
2400,':J19_3,0,0,0.0,0
2400,':J1_0,0,0,0.0,0
2400,':J1_2,0,0,0.0,0
2400,':J20_0,0,0,0.0,0
2400,':J20_3,0,0,0.0,0
2400,':J22_0,0,0,0.0,0
2400,':J22_1,0,0,0.0,0
2400,':J22_10,0,0,0.0,0
2400,':J22_13,0,0,0.0,0
2400,':J22_14,0,0,0.0,0
2400,':J22_15,0,0,0.0,0
2400,':J22_17,0,0,0.0,0
2400,':J22_18,0,0,0.0,0
2400,':J22_19,0,0,0.0,0
2400,':J22_20,0,0,0.0,0
2400,':J22_21,0,0,0.0,0
2400,':J22_4,0,0,0.0,0
2400,':J22_5,0,0,0.0,0
2400,':J22_6,0,0,0.0,0
2400,':J22_8,0,0,0.0,0
2400,':J22_9,0,0,0.0,0
2400,':J23_0,18.7451956055258,1,17.553343240779625,18.7451956055258
2400,':J23_10,0,0,0.0,0
2400,':J23_11,0,0,0.0,0
2400,':J23_3,0,0,0.0,0
2400,':J23_4,0,0,0.0,0
2400,':J23_6,0,0,0.0,0
2400,':J23_8,0,0,0.0,0
2400,':J25_0,0,0,0.0,0
2400,':J25_2,0,0,0.0,0
2400,':J25_3,0,0,0.0,0
2400,':J25_5,0,0,0.0,0
2400,':J25_6,10.10082859289242,1,17.457044673539517,10.10082859289242
2400,':J25_8,0,0,0.0,0
2400,':J25_9,0,0,0.0,0
2400,':J26_0,0,0,147.92953049402914,0
2400,':J26_2,0,0,0.0,0
2400,':J27_0,0,0,0.0,0
2400,':J27_2,0,0,0.0,0
2400,':J2_0,0,0,0.0,0
2400,':J2_1,0,0,0.0,0
2400,':J2_10,0,0,0.0,0
2400,':J2_12,0,0,0.0,0
2400,':J2_13,0,0,0.0,0
2400,':J2_14,0,0,0.0,0
2400,':J2_17,0,0,0.0,0
2400,':J2_18,0,0,0.0,0
2400,':J2_19,0,0,0.0,0
2400,':J2_3,0,0,0.0,0
2400,':J2_4,0,0,0.0,0
2400,':J2_5,0,0,0.0,0
2400,':J2_8,0,0,0.0,0
2400,':J2_9,0,0,0.0,0
2400,':J30_0,0,0,0.0,0
2400,':J30_11,0,0,0.0,0
2400,':J30_3,0,0,0.0,0
2400,':J30_4,0,0,0.0,0
2400,':J30_5,0,0,0.0,0
2400,':J30_7,5.049628419288408,1,17.44919411352488,5.049628419288408
2400,':J30_9,0,0,0.0,0
2400,':J31_0,0,0,0.0,0
2400,':J31_2,0,0,0.0,0
2400,':J31_3,0,0,0.0,0
2400,':J31_5,0,0,0.0,0
2400,':J31_6,0,0,0.0,0
2400,':J31_8,17.60317640646788,1,27.019650655021838,17.60317640646788
2400,':J31_9,0,0,0.0,0
2400,':J32_0,0,0,0.0,0
2400,':J32_2,0,0,0.0,0
2400,':J32_3,0,0,0.0,0
2400,':J32_5,0,0,0.0,0
2400,':J32_6,0,0,0.0,0
2400,':J32_8,0,0,0.0,0
2400,':J32_9,0,0,0.0,0
2400,':J33_0,0,0,0.0,0
2400,':J33_2,0,0,0.0,0
2400,':J33_3,0,0,0.0,0
2400,':J33_5,0.0,1,96.42119087356367,0
2400,':J33_6,0,0,0.0,0
2400,':J33_8,0,0,0.0,0
2400,':J33_9,0,0,0.0,0
2400,':J34_0,0,0,0.0,0
2400,':J34_1,0,0,0.0,0
2400,':J39_0,0,0,0.0,0
2400,':J39_11,0,0,0.0,0
2400,':J39_3,0,0,0.0,0
2400,':J39_6,0,0,0.0,0
2400,':J39_9,0,0,0.0,0
2400,':J3_0,0,0,0.0,0
2400,':J3_3,0,0,0.0,0
2400,':J40_0,18.055096868939533,1,12.57455268389662,18.055096868939533
2400,':J40_2,0,0,0.0,0
2400,':J40_3,0,0,0.0,0
2400,':J40_5,0,0,0.0,0
2400,':J40_6,0,0,0.0,0
2400,':J40_8,0,0,0.0,0
2400,':J40_9,0,0,0.0,0
2400,':J45_0,0,0,5.647143245905173,0
2400,':J45_3,0,0,0.0,0
2400,':J4_0,0,0,0.0,0
2400,':J4_12,16.42659695727151,1,10.202863961813842,16.42659695727151
2400,':J4_14,0,0,0.0,0
2400,':J4_15,0,0,0.0,0
2400,':J4_3,0,0,0.0,0
2400,':J4_5,0,0,0.0,0
2400,':J4_7,0,0,0.0,0
2400,':J4_9,0,0,0.0,0
2400,':J7_0,0,0,0.0,0
2400,':J7_2,0,0,0.0,0
2400,'E0,16.93453759875158,31,4.952026921800836,524.9706655612989
2400,'E1,16.094497663156762,17,4.788766202592415,273.60646027366494
2400,'E1.596,15.82729923890566,15,2.75819348493231,237.4094885835849
2400,'E10,18.235116494433075,11,4.755053528980715,200.58628143876382
2400,'E11,17.691877611719423,12,2.601688557128883,212.3025313406331
2400,'E12,16.73996712532261,14,4.014150970053518,234.35953975451656
2400,'E13,0,0,0.0,0
2400,'E15,19.029921966184947,3,0.6400541708315868,57.089765898554845
2400,'E16,0,0,0.0,0
2400,'E17,0,0,0.0,0
2400,'E18,17.20427515798563,27,5.262159427621595,464.51542926561206
2400,'E19,18.8238682184865,3,1.0334796366234564,56.4716046554595
2400,'E2,15.296138618081946,18,3.8040433103657145,275.330495125475
2400,'E2.669,17.629472301479876,6,2.8061493608002226,105.77683380887925
2400,'E20,16.409212938007617,12,7.04115684093437,196.9105552560914
2400,'E21,0,0,0.0,0
2400,'E22,0,0,0.0,0
2400,'E23,0,0,0.0,0
2400,'E24,0,0,0.0,0
2400,'E25,16.92839995407527,5,1.0915614160510498,84.64199977037636
2400,'E26,19.62335478148657,4,3.690448703147849,78.49341912594628
2400,'E27,16.06861309362652,4,3.157610164909435,64.27445237450608
2400,'E28,17.92813301016049,5,3.747905582174667,89.64066505080245
2400,'E29,17.60670086282999,11,5.613930110100526,193.67370949112987
2400,'E3,0,0,0.0,0
2400,'E310,15.018479677405013,19,5.020043055452454,285.35111387069526
2400,'E32,5.0197275345072,7,9.26736199440346,35.1380927415504
2400,'E33,13.4343549497071,6,2.941208286007897,80.6061296982426
2400,'E34,16.968714329354057,10,4.321199732018621,169.68714329354057
2400,'E35,10.928942057865688,7,7.555703188879804,76.50259440505982
2400,'E36,0,0,0.0,0
2400,'E37,18.352545067087597,5,2.091991463551612,91.76272533543798
2400,'E38,0,0,0.0,0
2400,'E39,0,0,0.0,0
2400,'E4,0,0,0.0,0
2400,'E40,0,0,0.0,0
2400,'E41,14.597078357899735,1,0.5963703665621305,14.597078357899735
2400,'E5,0,0,0.0,0
2400,'E6,17.089900773386425,27,4.452520208985575,461.4273208814335
2400,'E8,16.942484501834556,9,2.940589448473155,152.482360516511
2400,'E9,15.457719453489172,16,3.6690549553897367,247.32351125582676
2400,'E9.823,0,0,0.0,0
2500,'-E0,21.08751501299104,1,0.16424016160962104,21.08751501299104
2500,'-E1,16.449121704148403,17,3.241826004274108,279.63506897052287
2500,'-E1.703,16.308522701674374,14,4.104751421757475,228.31931782344122
2500,'-E10,18.123023828096684,12,5.14646672512213,217.4762859371602
2500,'-E11,17.033286710074115,12,2.409302281575674,204.39944052088939
2500,'-E12,17.653355986707684,13,3.2571044415578494,229.4936278271999
2500,'-E13,14.218186188687199,28,9.909857468358641,398.10921328324156
2500,'-E15,16.96686970291709,27,6.238781586216533,458.1054819787615
2500,'-E16,17.04411506255342,30,6.7235998120834095,511.3234518766026
2500,'-E17,17.351449385940096,12,4.536489151873768,208.21739263128114
2500,'-E18,17.983438789267847,13,2.6358944029248885,233.78470426048202
2500,'-E19,17.858154017187328,6,2.526793931543019,107.14892410312396
2500,'-E2,18.713599308427035,7,2.7501401678212694,130.99519515898925
2500,'-E2.372,15.045969672389921,15,3.3199565886777216,225.6895450858488
2500,'-E21,15.773284060407823,7,4.107886789162916,110.41298842285477
2500,'-E211,16.741129105867376,14,5.030428489159364,234.37580748214327
2500,'-E22,12.56856987880367,10,6.822847088723079,125.6856987880367
2500,'-E23,16.895698508612927,6,5.928564457890115,101.37419105167757
2500,'-E24,18.336308827195275,5,3.5805417429992143,91.68154413597637
2500,'-E25,17.235131369446307,4,1.6906293854423173,68.94052547778523
2500,'-E26,11.720670866890854,7,5.114292311244515,82.04469606823598
2500,'-E27,18.675277724963863,3,1.799661368725763,56.02583317489159
2500,'-E28,16.386868584955728,10,7.707457597225082,163.86868584955727
2500,'-E29,18.06418447401673,6,3.5760309278350513,108.38510684410039
2500,'-E3,17.640888955351954,19,3.4680154254597606,335.17689015168713
2500,'-E31,0,0,0.0,0
2500,'-E32,11.635525482416266,2,1.7196642075807682,23.271050964832533
2500,'-E33,20.273893003901808,3,1.3142949862080158,60.82167901170543
2500,'-E34,15.383492803352569,12,5.305702788463243,184.60191364023083
2500,'-E35,15.571579412181682,2,2.4829359976258782,31.143158824363365
2500,'-E36,19.79440205555243,3,6.503851540616247,59.38320616665729
2500,'-E37,19.634717011788787,6,2.2876184057808233,117.80830207073272
2500,'-E38,15.886082373641386,25,7.662275849648823,397.15205934103466
2500,'-E39,15.8112837731001,17,6.519378824768046,268.7918241427017
2500,'-E4,17.279912673102395,6,3.765814723613823,103.67947603861437
2500,'-E40,16.40478237111903,33,3.6200617238807054,541.357818246928
2500,'-E41,10.857576935179729,5,8.235337442972225,54.287884675898646
2500,'-E5,16.574205214458086,16,5.287093577160395,265.1872834313294
2500,'-E7,16.009783834314604,22,3.3367071524966256,352.2152443549213
2500,'-E8,15.060688208453982,4,1.8886893013697619,60.24275283381593
2500,'-E9,0,0,0.0,0
2500,'-E9.302,18.398680753390305,16,3.246424794224491,294.3788920542449
2500,':J10_0,0,0,0.0,0
2500,':J10_1,0,0,0.0,0
2500,':J10_10,0,0,0.0,0
2500,':J10_12,0,0,0.0,0
2500,':J10_13,0,0,0.0,0
2500,':J10_14,0,0,0.0,0
2500,':J10_17,0,0,0.0,0
2500,':J10_18,0,0,0.0,0
2500,':J10_19,0,0,0.0,0
2500,':J10_20,0,0,0.0,0
2500,':J10_21,0,0,0.0,0
2500,':J10_3,0,0,0.0,0
2500,':J10_4,0,0,21.459255958030944,0
2500,':J10_5,0,0,0.0,0
2500,':J10_8,0,0,0.0,0
2500,':J10_9,0,0,0.0,0
2500,':J11_0,0,0,0.0,0
2500,':J11_1,0,0,0.0,0
2500,':J11_10,0,0,0.0,0
2500,':J11_12,0,0,0.0,0
2500,':J11_13,0,0,0.0,0
2500,':J11_14,0,0,0.0,0
2500,':J11_15,0,0,0.0,0
2500,':J11_17,0,0,0.0,0
2500,':J11_19,0,0,0.0,0
2500,':J11_20,0,0,0.0,0
2500,':J11_21,0,0,0.0,0
2500,':J11_22,0,0,0.0,0
2500,':J11_23,0,0,0.0,0
2500,':J11_3,0,0,0.0,0
2500,':J11_4,0,0,0.0,0
2500,':J11_5,0,0,0.0,0
2500,':J11_8,0,0,0.0,0
2500,':J11_9,0,0,0.0,0
2500,':J12_0,0,0,0.0,0
2500,':J12_1,0,0,0.0,0
2500,':J12_2,0,0,0.0,0
2500,':J12_4,0,0,0.0,0
2500,':J12_6,0,0,0.0,0
2500,':J12_8,0,0,0.0,0
2500,':J12_9,0,0,0.0,0
2500,':J13_0,0,0,0.0,0
2500,':J13_1,0,0,0.0,0
2500,':J13_10,0,0,0.0,0
2500,':J13_11,0,0,0.0,0
2500,':J13_12,0,0,0.0,0
2500,':J13_14,0,0,0.0,0
2500,':J13_15,0,0,0.0,0
2500,':J13_16,0,0,0.0,0
2500,':J13_3,0,0,0.0,0
2500,':J13_4,0,0,0.0,0
2500,':J13_5,0,0,0.0,0
2500,':J13_6,0,0,0.0,0
2500,':J13_7,0,0,0.0,0
2500,':J13_8,0,0,0.0,0
2500,':J14_0,0,0,0.0,0
2500,':J14_11,0,0,0.0,0
2500,':J14_3,0,0,0.0,0
2500,':J14_4,0,0,0.0,0
2500,':J14_5,0,0,0.0,0
2500,':J14_6,0,0,0.0,0
2500,':J14_8,0,0,0.0,0
2500,':J18_0,0,0,0.0,0
2500,':J18_3,0,0,0.0,0
2500,':J19_0,0,0,0.0,0
2500,':J19_3,0,0,0.0,0
2500,':J1_0,0,0,0.0,0
2500,':J1_2,13.642243936923153,1,8.751608751608753,13.642243936923153
2500,':J20_0,0,0,0.0,0
2500,':J20_3,0,0,0.0,0
2500,':J22_0,0,0,0.0,0
2500,':J22_1,0,0,0.0,0
2500,':J22_10,0,0,0.0,0
2500,':J22_13,0,0,0.0,0
2500,':J22_14,0,0,0.0,0
2500,':J22_15,0,0,0.0,0
2500,':J22_17,0,0,0.0,0
2500,':J22_18,0,0,0.0,0
2500,':J22_19,0,0,0.0,0
2500,':J22_20,0,0,0.0,0
2500,':J22_21,0,0,0.0,0
2500,':J22_4,0,0,0.0,0
2500,':J22_5,0,0,0.0,0
2500,':J22_6,0,0,0.0,0
2500,':J22_8,0,0,0.0,0
2500,':J22_9,0,0,0.0,0
2500,':J23_0,0,0,6.81338002231169,0
2500,':J23_10,0,0,0.0,0
2500,':J23_11,0,0,0.0,0
2500,':J23_3,0,0,0.0,0
2500,':J23_4,0,0,0.0,0
2500,':J23_6,0,0,0.0,0
2500,':J23_8,0,0,0.0,0
2500,':J25_0,0,0,0.0,0
2500,':J25_2,0,0,0.0,0
2500,':J25_3,0,0,0.0,0
2500,':J25_5,0,0,0.0,0
2500,':J25_6,0,0,9.344400636812985,0
2500,':J25_8,0,0,0.0,0
2500,':J25_9,0,0,0.0,0
2500,':J26_0,0,0,0.0,0
2500,':J26_2,0,0,0.0,0
2500,':J27_0,0,0,0.0,0
2500,':J27_2,0,0,0.0,0
2500,':J2_0,0,0,0.0,0
2500,':J2_1,0,0,0.0,0
2500,':J2_10,0,0,0.0,0
2500,':J2_12,0,0,0.0,0
2500,':J2_13,0,0,0.0,0
2500,':J2_14,0,0,0.0,0
2500,':J2_17,0,0,0.0,0
2500,':J2_18,0,0,0.0,0
2500,':J2_19,0,0,0.0,0
2500,':J2_3,0,0,0.0,0
2500,':J2_4,0,0,0.0,0
2500,':J2_5,0,0,0.0,0
2500,':J2_8,0,0,0.0,0
2500,':J2_9,0,0,0.0,0
2500,':J30_0,0,0,0.0,0
2500,':J30_11,0,0,0.0,0
2500,':J30_3,0,0,0.0,0
2500,':J30_4,0,0,0.0,0
2500,':J30_5,0,0,0.0,0
2500,':J30_7,0,0,12.152431765651157,0
2500,':J30_9,0,0,0.0,0
2500,':J31_0,0,0,0.0,0
2500,':J31_2,0,0,0.0,0
2500,':J31_3,0,0,0.0,0
2500,':J31_5,0,0,0.0,0
2500,':J31_6,0,0,0.0,0
2500,':J31_8,19.73586340078469,1,3.7671159719111897,19.73586340078469
2500,':J31_9,0,0,0.0,0
2500,':J32_0,0,0,0.0,0
2500,':J32_2,0,0,0.0,0
2500,':J32_3,0,0,0.0,0
2500,':J32_5,0,0,0.0,0
2500,':J32_6,0,0,0.0,0
2500,':J32_8,0,0,0.0,0
2500,':J32_9,0,0,0.0,0
2500,':J33_0,0,0,0.0,0
2500,':J33_2,0,0,0.0,0
2500,':J33_3,0,0,0.0,0
2500,':J33_5,0.0,1,96.42119087356367,0
2500,':J33_6,0,0,0.0,0
2500,':J33_8,0,0,0.0,0
2500,':J33_9,0,0,0.0,0
2500,':J34_0,0,0,0.0,0
2500,':J34_1,0,0,0.0,0
2500,':J39_0,0,0,0.0,0
2500,':J39_11,0,0,0.0,0
2500,':J39_3,0,0,0.0,0
2500,':J39_6,0,0,0.0,0
2500,':J39_9,0,0,0.0,0
2500,':J3_0,0,0,0.0,0
2500,':J3_3,0,0,0.0,0
2500,':J40_0,0,0,0.0,0
2500,':J40_2,0,0,0.0,0
2500,':J40_3,0,0,0.0,0
2500,':J40_5,0,0,0.0,0
2500,':J40_6,0,0,0.0,0
2500,':J40_8,0,0,0.0,0
2500,':J40_9,0,0,0.0,0
2500,':J45_0,0,0,0.0,0
2500,':J45_3,0,0,0.0,0
2500,':J4_0,0,0,0.0,0
2500,':J4_12,0,0,0.0,0
2500,':J4_14,0,0,0.0,0
2500,':J4_15,0,0,0.0,0
2500,':J4_3,0,0,0.0,0
2500,':J4_5,0,0,0.0,0
2500,':J4_7,0,0,0.0,0
2500,':J4_9,0,0,0.0,0
2500,':J7_0,0,0,0.0,0
2500,':J7_2,0,0,0.0,0
2500,'E0,17.058254173758453,31,4.952026921800836,528.8058793865121
2500,'E1,16.548628591884743,17,4.788766202592415,281.3266860620406
2500,'E1.596,16.18529147286171,15,2.75819348493231,242.77937209292566
2500,'E10,18.311384600770047,11,4.755053528980715,201.4252306084705
2500,'E11,17.476797831961736,12,2.601688557128883,209.72157398354085
2500,'E12,16.813969878236502,14,4.014150970053518,235.39557829531103
2500,'E13,0,0,0.0,0
2500,'E15,18.99818972777157,3,0.6400541708315868,56.99456918331471
2500,'E16,0,0,0.0,0
2500,'E17,0,0,0.0,0
2500,'E18,16.919225712598745,29,5.498845500426969,490.6575456653636
2500,'E19,18.845509423302357,3,1.0334796366234564,56.536528269907066
2500,'E2,15.750101151537987,18,3.8040433103657145,283.50182072768376
2500,'E2.669,17.288615936801936,8,3.7575164715021434,138.30892749441549
2500,'E20,16.69151271632486,12,7.04115684093437,200.2981525958983
2500,'E21,0,0,0.0,0
2500,'E22,0,0,0.0,0
2500,'E23,0,0,0.0,0
2500,'E24,0,0,0.0,0
2500,'E25,16.883234748363485,5,1.0915614160510498,84.41617374181743
2500,'E26,15.8722473519042,4,3.8485261925708136,63.4889894076168
2500,'E27,16.301070936047978,5,4.4958096782914305,81.50535468023989
2500,'E28,17.563158967017625,5,3.747905582174667,87.81579483508813
2500,'E29,17.787591960903967,12,6.217089516515078,213.4511035308476
2500,'E3,16.479608457251377,1,0.1991544669997554,16.479608457251377
2500,'E310,15.215542666626595,19,5.020043055452454,289.0953106659053
2500,'E32,5.018289640880263,7,9.26736199440346,35.12802748616184
2500,'E33,12.776124303320593,6,2.941208286007897,76.65674581992356
2500,'E34,17.15442715538454,11,4.765258619208767,188.69869870922992
2500,'E35,11.335913707120477,8,8.84863041700736,90.68730965696382
2500,'E36,0,0,0.0,0
2500,'E37,18.387926864314057,5,2.091991463551612,91.93963432157028
2500,'E38,0,0,0.0,0
2500,'E39,0,0,0.0,0
2500,'E4,0,0,0.0,0
2500,'E40,0,0,0.0,0
2500,'E41,15.95100839131727,2,1.1875996092745873,31.90201678263454
2500,'E5,0,0,0.0,0
2500,'E6,16.680230761516714,28,4.615936995614256,467.046461322468
2500,'E8,16.526520262510278,10,3.318327308747108,165.26520262510277
2500,'E9,15.907136538504348,16,3.6690549553897367,254.51418461606957
2500,'E9.823,0,0,0.0,0
2600,'-E0,21.223032203613784,1,0.16424016160962104,21.223032203613784
2600,'-E1,15.99037241324908,19,4.018979297878951,303.8170758517325
2600,'-E1.703,16.44183119361238,14,4.104751421757475,230.1856367105733
2600,'-E10,17.838078635287406,14,6.04566683964712,249.7331008940237
2600,'-E11,17.06272156806512,13,2.6472522222064545,221.81538038484655
2600,'-E12,17.74326104277602,14,3.541396048403637,248.40565459886426
2600,'-E13,14.767701326797093,28,9.909857468358641,413.4956371503186
2600,'-E15,17.220299867778557,28,6.35486193961672,482.16839629779963
2600,'-E16,16.715230546856017,32,7.199903250863998,534.8873774993925
2600,'-E17,17.4335496494614,12,4.536489151873768,209.20259579353683
2600,'-E18,17.961821812733998,13,2.6358944029248885,233.50368356554196
2600,'-E19,16.810721261995386,7,3.345411860773706,117.67504883396771
2600,'-E2,18.560697539577408,7,2.7501401678212694,129.92488277704186
2600,'-E2.372,15.35713827123917,15,3.3199565886777216,230.35707406858756
2600,'-E21,15.62338827016967,6,3.8207732312825047,93.74032962101802
2600,'-E211,15.257336860982987,16,5.582188049619449,244.1173897757278
2600,'-E22,12.74598962073104,10,6.822847088723079,127.4598962073104
2600,'-E23,15.398949837406771,8,8.270713379525715,123.19159869925417
2600,'-E24,17.754610424139685,8,5.585906830672598,142.03688339311748
2600,'-E25,16.500826168051134,5,2.0242539783408797,82.50413084025567
2600,'-E26,11.145823495941304,7,5.114292311244515,78.02076447158913
2600,'-E27,18.180566101474835,3,1.799661368725763,54.5416983044245
2600,'-E28,16.78196297340663,10,7.707457597225082,167.81962973406627
2600,'-E29,17.179257349046644,5,2.9937476135929746,85.89628674523323
2600,'-E3,17.644642920026655,19,3.4680154254597606,335.2482154805065
2600,'-E31,0,0,0.0,0
2600,'-E32,9.001575537504845,2,1.7196642075807682,18.00315107500969
2600,'-E33,20.299468888751647,3,1.3142949862080158,60.89840666625494
2600,'-E34,14.333162843444637,13,5.752424172590453,186.33111696478028
2600,'-E35,15.359896265351473,2,2.4829359976258782,30.719792530702946
